song,artist,album_release_date,release_year,release_decade,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Untouched,The Veronicas,2007-10-30,2007,00,0KlahhzNb98zyN83Vwae0l,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,audio_features,spotify:track:0KlahhzNb98zyN83Vwae0l,https://api.spotify.com/v1/tracks/0KlahhzNb98zyN83Vwae0l,https://api.spotify.com/v1/audio-analysis/0KlahhzNb98zyN83Vwae0l,255360,4
Physical,Olivia Newton-John,1981,1981,80,4sX1ehtL58WodjOP9bKZ18,0.742,0.791,0,-5.058,1,0.0961,0.219,1.56e-05,0.131,0.822,106.532,audio_features,spotify:track:4sX1ehtL58WodjOP9bKZ18,https://api.spotify.com/v1/tracks/4sX1ehtL58WodjOP9bKZ18,https://api.spotify.com/v1/audio-analysis/4sX1ehtL58WodjOP9bKZ18,170485,4
Sobreviviré,Mónica Naranjo,1994,1994,90,3xGon93gcCARQ4VgYgoirk,0.591,0.741,11,-7.039,1,0.033,0.0119,2.32e-05,0.144,0.416,132.082,audio_features,spotify:track:3xGon93gcCARQ4VgYgoirk,https://api.spotify.com/v1/tracks/3xGon93gcCARQ4VgYgoirk,https://api.spotify.com/v1/audio-analysis/3xGon93gcCARQ4VgYgoirk,297640,4
Veneno pa tu piel,La Veneno,1996-08-30,1996,90,0L200jJnjlpQPmK9x6fd7j,0.689,0.941,7,-7.181,0,0.0439,0.0246,0.0181,0.191,0.702,125.025,audio_features,spotify:track:0L200jJnjlpQPmK9x6fd7j,https://api.spotify.com/v1/tracks/0L200jJnjlpQPmK9x6fd7j,https://api.spotify.com/v1/audio-analysis/0L200jJnjlpQPmK9x6fd7j,238666,4
Mocatriz,Ojete Calor,2019-02-08,2019,10,4FpRhJ7lOtetHL1zwZSYuP,0.738,0.879,8,-4.984,0,0.0409,0.00177,0.000293,0.133,0.635,136.97,audio_features,spotify:track:4FpRhJ7lOtetHL1zwZSYuP,https://api.spotify.com/v1/tracks/4FpRhJ7lOtetHL1zwZSYuP,https://api.spotify.com/v1/audio-analysis/4FpRhJ7lOtetHL1zwZSYuP,237228,4
Pussy,Bad Gyal,2021-03-04,2021,20,3szqC0lxrJdhn3eW6FfFfo,0.836,0.8,5,-2.822,0,0.0638,0.0792,0.0,0.0822,0.543,97.054,audio_features,spotify:track:3szqC0lxrJdhn3eW6FfFfo,https://api.spotify.com/v1/tracks/3szqC0lxrJdhn3eW6FfFfo,https://api.spotify.com/v1/audio-analysis/3szqC0lxrJdhn3eW6FfFfo,120413,4
Espectacular,Fangoria,2017-02-17,2017,10,36JGdAr8Ode1yaAKn4fy3L,0.628,0.953,8,-4.857,1,0.0526,0.0543,0.000763,0.121,0.631,125.034,audio_features,spotify:track:36JGdAr8Ode1yaAKn4fy3L,https://api.spotify.com/v1/tracks/36JGdAr8Ode1yaAKn4fy3L,https://api.spotify.com/v1/audio-analysis/36JGdAr8Ode1yaAKn4fy3L,237310,4
Aute Cuture,Rosalía,2019-05-30,2019,10,7dQFpbs34ufIEU745DVclf,0.747,0.643,7,-6.991,1,0.178,0.0756,0.00894,0.355,0.538,99.981,audio_features,spotify:track:7dQFpbs34ufIEU745DVclf,https://api.spotify.com/v1/tracks/7dQFpbs34ufIEU745DVclf,https://api.spotify.com/v1/audio-analysis/7dQFpbs34ufIEU745DVclf,147626,4
Cuando tú vas,Chenoa,2020-11-20,2020,20,4dnulY0BYSEyoSTd6Op24y,0.7,0.837,11,-5.555,0,0.217,0.0844,0.0,0.628,0.665,136.035,audio_features,spotify:track:4dnulY0BYSEyoSTd6Op24y,https://api.spotify.com/v1/tracks/4dnulY0BYSEyoSTd6Op24y,https://api.spotify.com/v1/audio-analysis/4dnulY0BYSEyoSTd6Op24y,198133,4
La gata bajo la lluvia,Rocío Dúrcal,1983-03-05,1983,80,0incizGIFilFp6soKuyHvZ,0.499,0.652,7,-5.784,1,0.0341,0.73,0.0,0.643,0.484,88.321,audio_features,spotify:track:0incizGIFilFp6soKuyHvZ,https://api.spotify.com/v1/tracks/0incizGIFilFp6soKuyHvZ,https://api.spotify.com/v1/audio-analysis/0incizGIFilFp6soKuyHvZ,214893,4
Todos me miran,Gloria Trevi,2006-01-01,2006,00,4pmRDyDRRiZ5Pq7hm4WTpb,0.745,0.844,3,-6.709,0,0.0609,0.0216,0.0,0.0617,0.829,125.042,audio_features,spotify:track:4pmRDyDRRiZ5Pq7hm4WTpb,https://api.spotify.com/v1/tracks/4pmRDyDRRiZ5Pq7hm4WTpb,https://api.spotify.com/v1/audio-analysis/4pmRDyDRRiZ5Pq7hm4WTpb,204907,4
Ni tú ni nadie,Alaska y Dinarama,1984-05-29,1984,80,7LpS82vPDLgZAHWRtWBBRj,0.601,0.677,7,-10.564,1,0.0285,0.519,2.77e-06,0.153,0.677,137.813,audio_features,spotify:track:7LpS82vPDLgZAHWRtWBBRj,https://api.spotify.com/v1/tracks/7LpS82vPDLgZAHWRtWBBRj,https://api.spotify.com/v1/audio-analysis/7LpS82vPDLgZAHWRtWBBRj,217000,4
Yo quiero bailar,Sonia & Selena,2001-01-01,2001,00,7mY1dIaY9vY6Jrlrjg3dRn,0.836,0.842,5,-5.233,1,0.105,0.285,0.0,0.277,0.757,94.946,audio_features,spotify:track:7mY1dIaY9vY6Jrlrjg3dRn,https://api.spotify.com/v1/tracks/7mY1dIaY9vY6Jrlrjg3dRn,https://api.spotify.com/v1/audio-analysis/7mY1dIaY9vY6Jrlrjg3dRn,186507,4
Un año de amor,Luz Casal,1991,1991,90,7EANhLnU0DW0SZf8e4dPDm,0.385,0.32,9,-6.203,0,0.0298,0.394,2.7e-05,0.0916,0.452,189.148,audio_features,spotify:track:7EANhLnU0DW0SZf8e4dPDm,https://api.spotify.com/v1/tracks/7EANhLnU0DW0SZf8e4dPDm,https://api.spotify.com/v1/audio-analysis/7EANhLnU0DW0SZf8e4dPDm,201387,3
Baloncesto,La Prohibida,2015-06-09,2015,10,0hH5Eo74vpejE5B3JnRSye,0.633,0.835,10,-4.933,1,0.0521,0.222,0.0,0.0649,0.904,202.848,audio_features,spotify:track:0hH5Eo74vpejE5B3JnRSye,https://api.spotify.com/v1/tracks/0hH5Eo74vpejE5B3JnRSye,https://api.spotify.com/v1/audio-analysis/0hH5Eo74vpejE5B3JnRSye,158848,3
Arrasando,Thalía,2000-01-01,2000,00,1EhDeCHd34jt7dMDqkGQBC,0.726,0.984,2,-5.949,1,0.0564,0.0515,0.0113,0.663,0.912,131.934,audio_features,spotify:track:1EhDeCHd34jt7dMDqkGQBC,https://api.spotify.com/v1/tracks/1EhDeCHd34jt7dMDqkGQBC,https://api.spotify.com/v1/audio-analysis/1EhDeCHd34jt7dMDqkGQBC,239733,4
Se nos rompió el amor,Rocío Jurado,1998,1998,90,5V8MiatwmSYw80Teq4d3li,0.302,0.461,4,-10.694,0,0.0374,0.3,0.0,0.157,0.242,176.166,audio_features,spotify:track:5V8MiatwmSYw80Teq4d3li,https://api.spotify.com/v1/tracks/5V8MiatwmSYw80Teq4d3li,https://api.spotify.com/v1/audio-analysis/5V8MiatwmSYw80Teq4d3li,271693,3
Qué dolor,Raffaella Carrà,1982,1982,80,01GkZgsAJH7vYvkI0a7nC5,0.72,0.951,0,-6.545,1,0.0637,0.627,0.0,0.263,0.968,157.468,audio_features,spotify:track:01GkZgsAJH7vYvkI0a7nC5,https://api.spotify.com/v1/tracks/01GkZgsAJH7vYvkI0a7nC5,https://api.spotify.com/v1/audio-analysis/01GkZgsAJH7vYvkI0a7nC5,206800,4
Fuego,Eleni Foureira,2018-05-19,2018,10,4TwWOcvjY1qt3QJvtveAGm,0.586,0.739,11,-4.584,0,0.105,0.0558,0.0,0.579,0.522,101.033,audio_features,spotify:track:4TwWOcvjY1qt3QJvtveAGm,https://api.spotify.com/v1/tracks/4TwWOcvjY1qt3QJvtveAGm,https://api.spotify.com/v1/audio-analysis/4TwWOcvjY1qt3QJvtveAGm,183397,4
El Anillo,Jennifer Lopez,2018-04-26,2018,10,2SpfMQ5TuKsMj1trNwrLVA,0.87,0.691,2,-4.11,0,0.18,0.0248,0.0,0.0861,0.469,130.056,audio_features,spotify:track:2SpfMQ5TuKsMj1trNwrLVA,https://api.spotify.com/v1/tracks/2SpfMQ5TuKsMj1trNwrLVA,https://api.spotify.com/v1/audio-analysis/2SpfMQ5TuKsMj1trNwrLVA,176816,4
Occhi di gatto,Cristina D'Avena,2003-01-01,2003,00,3zNSti1KhGpc41OkIgaoAU,0.564,0.932,2,-3.113,1,0.0441,0.0388,0.203,0.111,0.961,150.681,audio_features,spotify:track:3zNSti1KhGpc41OkIgaoAU,https://api.spotify.com/v1/tracks/3zNSti1KhGpc41OkIgaoAU,https://api.spotify.com/v1/audio-analysis/3zNSti1KhGpc41OkIgaoAU,202347,4
Comprami,Viola Valentino,2005-11-28,2005,00,7K7iBR3rCpmBn4TFmhjnQ9,0.784,0.863,10,-8.433,1,0.065,0.375,0.0401,0.0938,0.841,130.275,audio_features,spotify:track:7K7iBR3rCpmBn4TFmhjnQ9,https://api.spotify.com/v1/tracks/7K7iBR3rCpmBn4TFmhjnQ9,https://api.spotify.com/v1/audio-analysis/7K7iBR3rCpmBn4TFmhjnQ9,237560,4
Fiesta (Spanish version),Raffaella Carrà,2022-03-11,2022,20,1pYCSG5fIUBiiJ1KAfvih2,0.743,0.835,11,-6.545,1,0.0773,0.142,0.0,0.102,0.838,113.314,audio_features,spotify:track:1pYCSG5fIUBiiJ1KAfvih2,https://api.spotify.com/v1/tracks/1pYCSG5fIUBiiJ1KAfvih2,https://api.spotify.com/v1/audio-analysis/1pYCSG5fIUBiiJ1KAfvih2,201027,4
Kobra,Donatella Rettore,1980-02-13,1980,80,5qBfIRuFjlOVoK19IQqS9O,0.523,0.381,7,-10.98,1,0.177,0.000394,0.928,0.255,0.474,133.765,audio_features,spotify:track:5qBfIRuFjlOVoK19IQqS9O,https://api.spotify.com/v1/tracks/5qBfIRuFjlOVoK19IQqS9O,https://api.spotify.com/v1/audio-analysis/5qBfIRuFjlOVoK19IQqS9O,78158,5
Champion,RuPaul,2009-04-07,2009,00,2s42bLtj1KAAqFXqPHKr8t,0.842,0.855,1,-6.044,0,0.112,0.0659,6.58e-05,0.087,0.773,125.027,audio_features,spotify:track:2s42bLtj1KAAqFXqPHKr8t,https://api.spotify.com/v1/tracks/2s42bLtj1KAAqFXqPHKr8t,https://api.spotify.com/v1/audio-analysis/2s42bLtj1KAAqFXqPHKr8t,216640,4
Cicale,Heather Parisi,1991-10-18,1991,90,4CHAhKuLbECQ27HgaGEEic,0.548,0.261,5,-13.917,1,0.0381,0.829,0.84,0.0791,0.193,141.017,audio_features,spotify:track:4CHAhKuLbECQ27HgaGEEic,https://api.spotify.com/v1/tracks/4CHAhKuLbECQ27HgaGEEic,https://api.spotify.com/v1/audio-analysis/4CHAhKuLbECQ27HgaGEEic,135319,3
Non sono una signora,Loredana Bertè,1982-09-20,1982,80,1zj7vlb9EFZ8NqbSHofkGT,0.744,0.737,2,-8.587,1,0.0347,0.0874,2.65e-06,0.742,0.585,128.357,audio_features,spotify:track:1zj7vlb9EFZ8NqbSHofkGT,https://api.spotify.com/v1/tracks/1zj7vlb9EFZ8NqbSHofkGT,https://api.spotify.com/v1/audio-analysis/1zj7vlb9EFZ8NqbSHofkGT,209467,4
Opposites Attract,Paula Abdul,1988-01-01,1988,80,5xl5582IihbEZAnfj0xyso,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862,audio_features,spotify:track:5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/tracks/5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/audio-analysis/5xl5582IihbEZAnfj0xyso,250032,4
There's No Business Like Show Business,Ethel Merman,1946-01-01,1946,40,5heiTautAti5rDVU1OhneA,0.668,0.291,1,-11.906,1,0.0718,0.968,0.0,0.187,0.685,135.245,audio_features,spotify:track:5heiTautAti5rDVU1OhneA,https://api.spotify.com/v1/tracks/5heiTautAti5rDVU1OhneA,https://api.spotify.com/v1/audio-analysis/5heiTautAti5rDVU1OhneA,191293,4
Don't Cha,The Pussycat Dolls ft. Busta Rhymes,2005-01-01,2005,00,1gZ7i4qxXkHZb1r6eioaAP,0.877,0.637,1,-3.493,0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,audio_features,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/audio-analysis/1gZ7i4qxXkHZb1r6eioaAP,272080,4
Dancing on My Own,Robyn,2010-01-01,2010,10,7g13jf3zqlP5S68Voo5v9m,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,audio_features,spotify:track:7g13jf3zqlP5S68Voo5v9m,https://api.spotify.com/v1/tracks/7g13jf3zqlP5S68Voo5v9m,https://api.spotify.com/v1/audio-analysis/7g13jf3zqlP5S68Voo5v9m,278080,4
Shake It Off,Taylor Swift,2014-10-27,2014,10,5xTtaWoae3wi06K5WfVUUH,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,audio_features,spotify:track:5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,219200,4
Le Freak,Chic,1978-08-11,1978,70,7Kszjzps0xbQXyo1pO4KfE,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,audio_features,spotify:track:7Kszjzps0xbQXyo1pO4KfE,https://api.spotify.com/v1/tracks/7Kszjzps0xbQXyo1pO4KfE,https://api.spotify.com/v1/audio-analysis/7Kszjzps0xbQXyo1pO4KfE,331360,4
Tell It to My Heart,Taylor Dayne,1988-01-19,1988,80,3YVPpVJvJG2EauXurPA90F,0.638,0.988,1,-5.042,1,0.0921,0.0302,1.16e-05,0.371,0.723,117.955,audio_features,spotify:track:3YVPpVJvJG2EauXurPA90F,https://api.spotify.com/v1/tracks/3YVPpVJvJG2EauXurPA90F,https://api.spotify.com/v1/audio-analysis/3YVPpVJvJG2EauXurPA90F,220880,4
Got to Be Real,Cheryl Lynn,1978-07-17,1978,70,58r4JuwHhXLAkttkaUZfLw,0.836,0.626,9,-10.143,0,0.0335,0.0943,0.742,0.153,0.898,114.657,audio_features,spotify:track:58r4JuwHhXLAkttkaUZfLw,https://api.spotify.com/v1/tracks/58r4JuwHhXLAkttkaUZfLw,https://api.spotify.com/v1/audio-analysis/58r4JuwHhXLAkttkaUZfLw,307947,4
Shut Up and Drive,Rihanna,2008-06-02,2008,00,4QdX6pmNnJ5cleufWQIr5D,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,audio_features,spotify:track:4QdX6pmNnJ5cleufWQIr5D,https://api.spotify.com/v1/tracks/4QdX6pmNnJ5cleufWQIr5D,https://api.spotify.com/v1/audio-analysis/4QdX6pmNnJ5cleufWQIr5D,212280,4
Cherry Bomb,Joan Jett & The Blackhearts,1984-10-01,1984,80,2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,audio_features,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4
Step It Up,RuPaul ft. Dave Audé,2015-03-02,2015,10,4tpSjqtLO12aIUHcSBR9rp,0.961,0.617,11,-5.76,1,0.344,0.26,0.0,0.149,0.734,125.009,audio_features,spotify:track:4tpSjqtLO12aIUHcSBR9rp,https://api.spotify.com/v1/tracks/4tpSjqtLO12aIUHcSBR9rp,https://api.spotify.com/v1/audio-analysis/4tpSjqtLO12aIUHcSBR9rp,161280,4
If I Were Your Woman,Gladys Knight & the Pips,1971-01-01,1971,70,7MF7QAodbGzNYav5ZfIhAY,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,audio_features,spotify:track:7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4
Anaconda,Nicki Minaj,2014-12-15,2014,10,794F99D5BQHS5ZGRXAs7I5,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,audio_features,spotify:track:794F99D5BQHS5ZGRXAs7I5,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5,https://api.spotify.com/v1/audio-analysis/794F99D5BQHS5ZGRXAs7I5,260240,4
Jump (For My Love),The Pointer Sisters,1983-11-06,1983,80,3L9ClO1W5KmebIXTrlKShF,0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,audio_features,spotify:track:3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/tracks/3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/audio-analysis/3L9ClO1W5KmebIXTrlKShF,267227,4
Green Light,Lorde,2017-06-16,2017,10,6ie2Bw3xLj2JcGowOlcMhb,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,audio_features,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,https://api.spotify.com/v1/tracks/6ie2Bw3xLj2JcGowOlcMhb,https://api.spotify.com/v1/audio-analysis/6ie2Bw3xLj2JcGowOlcMhb,234653,4
I Kissed a Girl,Katy Perry,2008-06-17,2008,00,005lwxGU1tms6HGELIcUv9,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,audio_features,spotify:track:005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/audio-analysis/005lwxGU1tms6HGELIcUv9,179640,4
The Boss,Diana Ross,1979-05-23,1979,70,3pbtBomO4Zt5gGiqsYeiBH,0.873,0.855,5,-8.559,0,0.0615,0.179,0.0285,0.0377,0.884,107.868,audio_features,spotify:track:3pbtBomO4Zt5gGiqsYeiBH,https://api.spotify.com/v1/tracks/3pbtBomO4Zt5gGiqsYeiBH,https://api.spotify.com/v1/audio-analysis/3pbtBomO4Zt5gGiqsYeiBH,245600,4
Nobody's Supposed to Be Here (Hex Hector Dance Mix),Deborah Cox,1998-09-17,1998,90,2q03KwRuMNAMgYYrtxEmoc,0.749,0.852,9,-6.855,1,0.0698,0.0346,0.063,0.174,0.561,131.993,audio_features,spotify:track:2q03KwRuMNAMgYYrtxEmoc,https://api.spotify.com/v1/tracks/2q03KwRuMNAMgYYrtxEmoc,https://api.spotify.com/v1/audio-analysis/2q03KwRuMNAMgYYrtxEmoc,323667,4
Freaky Money,RuPaul ft. Big Freedia,2014-02-24,2014,10,5AuF8YEo34zM8IP7uhipDN,0.745,0.623,2,-4.008,1,0.111,0.000587,0.0,0.237,0.399,103.677,audio_features,spotify:track:5AuF8YEo34zM8IP7uhipDN,https://api.spotify.com/v1/tracks/5AuF8YEo34zM8IP7uhipDN,https://api.spotify.com/v1/audio-analysis/5AuF8YEo34zM8IP7uhipDN,183333,4
Wrecking Ball,Miley Cyrus,2013-10-04,2013,10,2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Emotions,Mariah Carey,1991-09-17,1991,90,6xkryXuiZU360Lngd4sx13,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,audio_features,spotify:track:6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493,4
Into You,Ariana Grande,2016-05-20,2016,10,63y6xWR4gXz7bnUGOk8iI6,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,audio_features,spotify:track:63y6xWR4gXz7bnUGOk8iI6,https://api.spotify.com/v1/tracks/63y6xWR4gXz7bnUGOk8iI6,https://api.spotify.com/v1/audio-analysis/63y6xWR4gXz7bnUGOk8iI6,244453,4
How Will I Know,Whitney Houston,2021-09-24,2021,20,79wbJeLkXOlJh4AzaWCWfL,0.761,0.739,6,-3.591,1,0.0369,0.178,3.35e-06,0.23,0.656,118.997,audio_features,spotify:track:79wbJeLkXOlJh4AzaWCWfL,https://api.spotify.com/v1/tracks/79wbJeLkXOlJh4AzaWCWfL,https://api.spotify.com/v1/audio-analysis/79wbJeLkXOlJh4AzaWCWfL,213436,4
Jump to It,Aretha Franklin,1982-05-01,1982,80,2gJDyiRxxIglLXp545SPVL,0.705,0.842,9,-6.171,1,0.0503,0.231,0.0,0.382,0.712,107.931,audio_features,spotify:track:2gJDyiRxxIglLXp545SPVL,https://api.spotify.com/v1/tracks/2gJDyiRxxIglLXp545SPVL,https://api.spotify.com/v1/audio-analysis/2gJDyiRxxIglLXp545SPVL,240120,4
Kitty Girl,RuPaul,2018-03-16,2018,10,6ecG7zlvn65piigZIjEgFc,0.824,0.792,8,-4.078,1,0.0415,0.00358,0.0,0.102,0.777,124.993,audio_features,spotify:track:6ecG7zlvn65piigZIjEgFc,https://api.spotify.com/v1/tracks/6ecG7zlvn65piigZIjEgFc,https://api.spotify.com/v1/audio-analysis/6ecG7zlvn65piigZIjEgFc,195850,4
Adrenaline,RuPaul ft. Myah Marie,2014-02-24,2014,10,1gM6c6WMFnzdzKuR4L9WWf,0.8,0.647,2,-5.637,1,0.165,0.049,1.3e-06,0.0821,0.486,127.988,audio_features,spotify:track:1gM6c6WMFnzdzKuR4L9WWf,https://api.spotify.com/v1/tracks/1gM6c6WMFnzdzKuR4L9WWf,https://api.spotify.com/v1/audio-analysis/1gM6c6WMFnzdzKuR4L9WWf,272827,4
Peanut Butter,RuPaul ft. Big Freedia,2012-06-05,2012,10,0an1BrPlqEV2LiWjuV9SuE,0.734,0.684,7,-5.072,1,0.12,0.0669,0.0,0.313,0.494,106.051,audio_features,spotify:track:0an1BrPlqEV2LiWjuV9SuE,https://api.spotify.com/v1/tracks/0an1BrPlqEV2LiWjuV9SuE,https://api.spotify.com/v1/audio-analysis/0an1BrPlqEV2LiWjuV9SuE,206213,4
You Spin Me Round (Like a Record),Dead or Alive,1983,1983,80,1ChulFMnwxoD74Me8eX2TU,0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,audio_features,spotify:track:1ChulFMnwxoD74Me8eX2TU,https://api.spotify.com/v1/tracks/1ChulFMnwxoD74Me8eX2TU,https://api.spotify.com/v1/audio-analysis/1ChulFMnwxoD74Me8eX2TU,195147,4
Come Rain or Come Shine,Judy Garland,1956,1956,50,1rtzABisO0N3DL9S3WQ2Z1,0.456,0.285,7,-13.676,1,0.0858,0.766,0.0,0.0786,0.516,83.435,audio_features,spotify:track:1rtzABisO0N3DL9S3WQ2Z1,https://api.spotify.com/v1/tracks/1rtzABisO0N3DL9S3WQ2Z1,https://api.spotify.com/v1/audio-analysis/1rtzABisO0N3DL9S3WQ2Z1,221293,4
When I Think of You,Janet Jackson,1986-02-04,1986,80,3mJ6pNcFM2CkykCYSREdKT,0.759,0.639,9,-11.386,1,0.0425,0.084,0.0331,0.0518,0.706,116.207,audio_features,spotify:track:3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/tracks/3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/audio-analysis/3mJ6pNcFM2CkykCYSREdKT,235493,4
Fighter,Christina Aguilera,2002-07-19,2002,00,7nXq1vaZiz7PdbfojpPjW5,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,audio_features,spotify:track:7nXq1vaZiz7PdbfojpPjW5,https://api.spotify.com/v1/tracks/7nXq1vaZiz7PdbfojpPjW5,https://api.spotify.com/v1/audio-analysis/7nXq1vaZiz7PdbfojpPjW5,245960,4
Livin' la Vida Loca,Ricky Martin,1999,1999,90,0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,audio_features,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,https://api.spotify.com/v1/tracks/0Ph6L4l8dYUuXFmb71Ajnd,https://api.spotify.com/v1/audio-analysis/0Ph6L4l8dYUuXFmb71Ajnd,243160,4
Neutron Dance,The Pointer Sisters,1983-04-01,1983,80,3Uyxe1fbF4zWSEwy38qgMw,0.752,0.839,9,-6.879,1,0.0503,0.0236,0.0,0.263,0.864,104.794,audio_features,spotify:track:3Uyxe1fbF4zWSEwy38qgMw,https://api.spotify.com/v1/tracks/3Uyxe1fbF4zWSEwy38qgMw,https://api.spotify.com/v1/audio-analysis/3Uyxe1fbF4zWSEwy38qgMw,253413,4
Juice,Lizzo,2019-04-19,2019,10,0k664IuFwVP557Gnx7RhIl,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,audio_features,spotify:track:0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/tracks/0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/audio-analysis/0k664IuFwVP557Gnx7RhIl,195145,4
Where Have You Been,Rihanna,2011-11-18,2011,10,5WQQIDU3HRaMyPkob8mpFb,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,audio_features,spotify:track:5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/tracks/5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/audio-analysis/5WQQIDU3HRaMyPkob8mpFb,242680,4
Open Your Heart,Madonna,2009-09-18,2009,00,3kme5Qos8h04yrKxsgur79,0.656,0.899,5,-5.039,1,0.0565,0.0261,0.0,0.0936,0.865,113.239,audio_features,spotify:track:3kme5Qos8h04yrKxsgur79,https://api.spotify.com/v1/tracks/3kme5Qos8h04yrKxsgur79,https://api.spotify.com/v1/audio-analysis/3kme5Qos8h04yrKxsgur79,229280,4
One Last Time,Ariana Grande,2014-08-25,2014,10,7xoUc6faLbCqZO6fQEYprd,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,audio_features,spotify:track:7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,197267,4
Fancy,Reba McEntire,1990-01-01,1990,90,0FtV0YbnnjD7PXpLHFHPhn,0.674,0.517,11,-11.225,1,0.0726,0.226,0.0,0.0697,0.482,94.98,audio_features,spotify:track:0FtV0YbnnjD7PXpLHFHPhn,https://api.spotify.com/v1/tracks/0FtV0YbnnjD7PXpLHFHPhn,https://api.spotify.com/v1/audio-analysis/0FtV0YbnnjD7PXpLHFHPhn,299733,4
